invoice_id,unit_price,quantity,tax_5%,total,cogs,gross_margin_percentage,gross_income,rating,date,week_start,week_of_year,day_of_week,month_number,month_name,quarter,year,season,time,day_part,branch,city,customer_type,gender,payment,product_line
628-90-8624,82.58,10.0,41.29,867.09,825.8,4.761904762,41.29,5.0,2019-03-14,2019-03-11,11,4,3,March,1,2019,spring,14:41:00,noon,B,Mandalay,Member,Male,Cash,Health and beauty
856-66-2701,53.3,3.0,7.995,167.895,159.9,4.761904762,7.995,7.5,2019-01-25,2019-01-21,4,5,1,January,1,2019,winter,14:19:00,noon,A,Yangon,Member,Male,Ewallet,Home and lifestyle
308-39-1707,12.09,1.0,0.6045,12.6945,12.09,4.761904762,0.6045,8.2,2019-01-26,2019-01-21,4,6,1,January,1,2019,winter,18:19:00,evening,A,Yangon,Normal,Female,Credit card,Fashion accessories
149-61-1929,64.19,10.0,32.095,673.995,641.9,4.761904762,32.095,6.7,2019-01-19,2019-01-14,3,6,1,January,1,2019,winter,14:08:00,noon,A,Yangon,Normal,Male,Credit card,Sports and travel
655-07-2265,78.31,3.0,11.7465,246.6765,234.93,4.761904762,11.7465,5.4,2019-03-05,2019-03-04,10,2,3,March,1,2019,spring,16:38:00,noon,A,Yangon,Normal,Male,Ewallet,Electronic accessories
589-02-8023,83.77,2.0,8.377,175.917,167.54,4.761904762,8.377,7.0,2019-01-15,2019-01-14,3,2,1,January,1,2019,winter,10:54:00,morning,A,Yangon,Member,Male,Credit card,Food and beverages
420-04-7590,99.7,3.0,14.955,314.055,299.1,4.761904762,14.955,4.7,2019-03-18,2019-03-18,12,1,3,March,1,2019,spring,11:29:00,noon,B,Mandalay,Normal,Male,Ewallet,Home and lifestyle
182-88-2763,79.91,3.0,11.9865,251.7165,239.73,4.761904762,11.9865,5.0,2019-03-20,2019-03-18,12,3,3,March,1,2019,spring,19:28:00,evening,B,Mandalay,Member,Male,Credit card,Food and beverages
188-55-0967,66.47,10.0,33.235,697.935,664.7,4.761904762,33.235,5.0,2019-01-15,2019-01-14,3,2,1,January,1,2019,winter,15:01:00,noon,B,Mandalay,Member,Male,Credit card,Health and beauty
610-46-4100,28.95,7.0,10.1325,212.7825,202.65,4.761904762,10.1325,6.0,2019-03-03,2019-02-25,9,7,3,March,1,2019,spring,20:31:00,evening,A,Yangon,Normal,Male,Credit card,Health and beauty
318-81-2368,46.2,1.0,2.31,48.51,46.2,4.761904762,2.31,6.3,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,12:16:00,noon,C,Naypyitaw,Normal,Female,Cash,Electronic accessories
364-33-8584,17.63,5.0,4.4075,92.5575,88.15,4.761904762,4.4075,8.5,2019-03-08,2019-03-04,10,5,3,March,1,2019,spring,15:27:00,noon,B,Mandalay,Member,Female,Cash,Food and beverages
665-63-9737,52.42,3.0,7.863,165.123,157.26,4.761904762,7.863,7.5,2019-02-27,2019-02-25,9,3,2,February,1,2019,winter,17:36:00,evening,B,Mandalay,Normal,Male,Ewallet,Fashion accessories
695-09-5146,98.79,3.0,14.8185,311.1885,296.37,4.761904762,14.8185,6.4,2019-02-23,2019-02-18,8,6,2,February,1,2019,winter,20:00:00,evening,B,Mandalay,Member,Female,Ewallet,Food and beverages
155-45-3814,88.55,8.0,35.42,743.82,708.4,4.761904762,35.42,4.7,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,15:29:00,noon,C,Naypyitaw,Member,Female,Ewallet,Electronic accessories
794-32-2436,55.67,2.0,5.567,116.907,111.34,4.761904762,5.567,6.0,2019-03-27,2019-03-25,13,3,3,March,1,2019,spring,15:08:00,noon,B,Mandalay,Member,Male,Ewallet,Electronic accessories
131-15-8856,72.52,8.0,29.008,609.168,580.16,4.761904762,29.008,4.0,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,19:26:00,evening,C,Naypyitaw,Member,Female,Credit card,Food and beverages
273-84-2164,12.05,5.0,3.0125,63.2625,60.25,4.761904762,3.0125,5.5,2019-02-16,2019-02-11,7,6,2,February,1,2019,winter,15:53:00,noon,C,Naypyitaw,Member,Male,Ewallet,Electronic accessories
706-36-6154,19.36,9.0,8.712,182.952,174.24,4.761904762,8.712,8.7,2019-01-18,2019-01-14,3,5,1,January,1,2019,winter,18:43:00,evening,A,Yangon,Member,Male,Ewallet,Home and lifestyle
778-89-7974,70.21,6.0,21.063,442.323,421.26,4.761904762,21.063,7.4,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,14:58:00,noon,C,Naypyitaw,Normal,Male,Cash,Health and beauty
574-31-8277,33.63,1.0,1.6815,35.3115,33.63,4.761904762,1.6815,5.6,2019-03-20,2019-03-18,12,3,3,March,1,2019,spring,19:55:00,evening,B,Mandalay,Member,Male,Cash,Fashion accessories
859-71-0933,15.49,2.0,1.549,32.529,30.98,4.761904762,1.549,6.3,2019-01-16,2019-01-14,3,3,1,January,1,2019,winter,15:10:00,noon,C,Naypyitaw,Member,Female,Cash,Sports and travel
740-11-5257,24.74,10.0,12.37,259.77,247.4,4.761904762,12.37,7.1,2019-02-24,2019-02-18,8,7,2,February,1,2019,winter,16:44:00,noon,C,Naypyitaw,Normal,Male,Cash,Electronic accessories
369-82-2676,75.66,5.0,18.915,397.215,378.3,4.761904762,18.915,7.8,2019-01-15,2019-01-14,3,2,1,January,1,2019,winter,18:22:00,evening,B,Mandalay,Normal,Male,Ewallet,Electronic accessories
563-47-4072,55.81,6.0,16.743,351.603,334.86,4.761904762,16.743,9.9,2019-01-22,2019-01-21,4,2,1,January,1,2019,winter,11:52:00,noon,B,Mandalay,Normal,Female,Cash,Health and beauty
742-04-5161,72.78,10.0,36.39,764.19,727.8,4.761904762,36.39,7.3,2019-02-03,2019-01-28,5,7,2,February,1,2019,winter,17:24:00,evening,A,Yangon,Member,Male,Cash,Home and lifestyle
149-15-7606,37.32,9.0,16.794,352.674,335.88,4.761904762,16.794,5.1,2019-03-06,2019-03-04,10,3,3,March,1,2019,spring,15:31:00,noon,B,Mandalay,Member,Male,Ewallet,Sports and travel
133-77-3154,60.18,4.0,12.036,252.756,240.72,4.761904762,12.036,9.4,2019-02-16,2019-02-11,7,6,2,February,1,2019,winter,18:04:00,evening,B,Mandalay,Member,Male,Credit card,Fashion accessories
169-52-4504,15.69,3.0,2.3535,49.4235,47.07,4.761904762,2.3535,5.8,2019-03-14,2019-03-11,11,4,3,March,1,2019,spring,14:13:00,noon,A,Yangon,Normal,Female,Credit card,Electronic accessories
250-81-7186,99.69,1.0,4.9845,104.6745,99.69,4.761904762,4.9845,8.0,2019-02-27,2019-02-25,9,3,2,February,1,2019,winter,10:23:00,morning,C,Naypyitaw,Normal,Female,Credit card,Electronic accessories
562-12-5430,88.15,3.0,13.2225,277.6725,264.45,4.761904762,13.2225,7.9,2019-01-18,2019-01-14,3,5,1,January,1,2019,winter,10:11:00,morning,A,Yangon,Member,Female,Ewallet,Fashion accessories
816-72-8853,27.93,5.0,6.9825,146.6325,139.65,4.761904762,6.9825,5.9,2019-01-29,2019-01-28,5,2,1,January,1,2019,winter,15:48:00,noon,A,Yangon,Member,Female,Cash,Sports and travel
491-38-3499,55.45,1.0,2.7725,58.2225,55.45,4.761904762,2.7725,4.9,2019-02-26,2019-02-25,9,2,2,February,1,2019,winter,17:46:00,evening,A,Yangon,Member,Male,Credit card,Fashion accessories
322-02-2271,42.97,3.0,6.4455,135.3555,128.91,4.761904762,6.4455,9.3,2019-02-03,2019-01-28,5,7,2,February,1,2019,winter,11:46:00,noon,B,Mandalay,Normal,Female,Cash,Sports and travel
842-29-4695,17.14,7.0,5.999,125.979,119.98,4.761904762,5.999,7.9,2019-01-16,2019-01-14,3,3,1,January,1,2019,winter,12:07:00,noon,C,Naypyitaw,Member,Male,Credit card,Sports and travel
725-67-2480,58.75,6.0,17.625,370.125,352.5,4.761904762,17.625,5.9,2019-03-24,2019-03-18,12,7,3,March,1,2019,spring,18:14:00,evening,B,Mandalay,Member,Female,Credit card,Fashion accessories
641-51-2661,87.1,10.0,43.55,914.55,871.0,4.761904762,43.55,9.9,2019-02-12,2019-02-11,7,2,2,February,1,2019,winter,14:45:00,noon,C,Naypyitaw,Member,Female,Credit card,Food and beverages
714-02-3114,98.8,2.0,9.88,207.48,197.6,4.761904762,9.88,7.7,2019-02-21,2019-02-18,8,4,2,February,1,2019,winter,11:39:00,noon,C,Naypyitaw,Normal,Female,Cash,Sports and travel
518-17-2983,48.63,4.0,9.726,204.246,194.52,4.761904762,9.726,7.6,2019-02-04,2019-02-04,6,1,2,February,1,2019,winter,15:44:00,noon,A,Yangon,Normal,Female,Ewallet,Fashion accessories
779-42-2410,57.74,3.0,8.661,181.881,173.22,4.761904762,8.661,7.7,2019-02-20,2019-02-18,8,3,2,February,1,2019,winter,13:06:00,noon,B,Mandalay,Member,Male,Ewallet,Food and beverages
190-14-3147,17.97,4.0,3.594,75.474,71.88,4.761904762,3.594,6.4,2019-02-23,2019-02-18,8,6,2,February,1,2019,winter,20:43:00,evening,B,Mandalay,Normal,Female,Ewallet,Health and beauty
408-66-6712,47.71,6.0,14.313,300.573,286.26,4.761904762,14.313,4.4,2019-02-16,2019-02-11,7,6,2,February,1,2019,winter,14:19:00,noon,C,Naypyitaw,Member,Female,Ewallet,Health and beauty
679-22-6530,40.62,2.0,4.062,85.302,81.24,4.761904762,4.062,4.1,2019-01-17,2019-01-14,3,4,1,January,1,2019,winter,10:01:00,morning,B,Mandalay,Normal,Female,Credit card,Sports and travel
588-47-8641,56.04,10.0,28.02,588.42,560.4,4.761904762,28.02,4.4,2019-01-14,2019-01-14,3,1,1,January,1,2019,winter,19:30:00,evening,A,Yangon,Member,Male,Ewallet,Fashion accessories
642-61-4706,93.4,2.0,9.34,196.14,186.8,4.761904762,9.34,5.5,2019-03-30,2019-03-25,13,6,3,March,1,2019,spring,16:34:00,noon,B,Mandalay,Member,Male,Cash,Food and beverages
576-31-4774,73.41,3.0,11.0115,231.2415,220.23,4.761904762,11.0115,4.0,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,13:10:00,noon,B,Mandalay,Normal,Female,Ewallet,Health and beauty
556-41-6224,33.64,8.0,13.456,282.576,269.12,4.761904762,13.456,9.3,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,17:10:00,evening,C,Naypyitaw,Normal,Male,Credit card,Health and beauty
811-03-8790,45.48,10.0,22.74,477.54,454.8,4.761904762,22.74,4.8,2019-03-01,2019-02-25,9,5,3,March,1,2019,spring,10:22:00,morning,A,Yangon,Normal,Female,Credit card,Electronic accessories
242-11-3142,83.77,2.0,8.377,175.917,167.54,4.761904762,8.377,4.6,2019-02-24,2019-02-18,8,7,2,February,1,2019,winter,19:57:00,evening,B,Mandalay,Member,Male,Cash,Fashion accessories
752-23-3760,64.08,7.0,22.428,470.988,448.56,4.761904762,22.428,7.3,2019-02-19,2019-02-18,8,2,2,February,1,2019,winter,19:29:00,evening,B,Mandalay,Member,Female,Credit card,Sports and travel
274-05-5470,73.47,4.0,14.694,308.574,293.88,4.761904762,14.694,6.0,2019-02-23,2019-02-18,8,6,2,February,1,2019,winter,18:30:00,evening,A,Yangon,Member,Female,Cash,Food and beverages
648-94-3045,58.95,10.0,29.475,618.975,589.5,4.761904762,29.475,8.1,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,14:27:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Health and beauty
130-67-4723,48.5,6.0,14.55,305.55,291.0,4.761904762,14.55,9.4,2019-01-11,2019-01-07,2,5,1,January,1,2019,winter,13:57:00,noon,A,Yangon,Member,Male,Ewallet,Food and beverages
528-87-5606,39.48,1.0,1.974,41.454,39.48,4.761904762,1.974,6.5,2019-02-12,2019-02-11,7,2,2,February,1,2019,winter,19:43:00,evening,B,Mandalay,Member,Female,Cash,Electronic accessories
320-85-2052,34.81,1.0,1.7405,36.5505,34.81,4.761904762,1.7405,7.0,2019-01-14,2019-01-14,3,1,1,January,1,2019,winter,10:11:00,morning,B,Mandalay,Normal,Female,Credit card,Sports and travel
370-96-0655,49.32,6.0,14.796,310.716,295.92,4.761904762,14.796,7.1,2019-01-09,2019-01-07,2,3,1,January,1,2019,winter,13:46:00,noon,C,Naypyitaw,Normal,Female,Ewallet,Fashion accessories
105-10-6182,21.48,2.0,2.148,45.108,42.96,4.761904762,2.148,6.6,2019-02-27,2019-02-25,9,3,2,February,1,2019,winter,12:22:00,noon,A,Yangon,Member,Male,Ewallet,Fashion accessories
510-79-0415,23.08,6.0,6.924,145.404,138.48,4.761904762,6.924,4.9,2019-01-24,2019-01-21,4,4,1,January,1,2019,winter,19:20:00,evening,B,Mandalay,Member,Female,Ewallet,Sports and travel
241-96-5076,49.1,2.0,4.91,103.11,98.2,4.761904762,4.91,6.4,2019-01-08,2019-01-07,2,2,1,January,1,2019,winter,12:58:00,noon,B,Mandalay,Member,Female,Credit card,Home and lifestyle
767-97-4650,64.83,2.0,6.483,136.143,129.66,4.761904762,6.483,8.0,2019-01-08,2019-01-07,2,2,1,January,1,2019,winter,11:59:00,noon,B,Mandalay,Member,Female,Credit card,Sports and travel
648-83-1321,63.56,10.0,31.78,667.38,635.6,4.761904762,31.78,4.3,2019-01-16,2019-01-14,3,3,1,January,1,2019,winter,17:59:00,evening,A,Yangon,Member,Male,Cash,Home and lifestyle
173-57-2300,72.88,2.0,7.288,153.048,145.76,4.761904762,7.288,6.1,2019-03-13,2019-03-11,11,3,3,March,1,2019,spring,12:51:00,noon,C,Naypyitaw,Member,Male,Cash,Sports and travel
305-03-2383,67.1,3.0,10.065,211.365,201.3,4.761904762,10.065,7.5,2019-02-15,2019-02-11,7,5,2,February,1,2019,winter,10:36:00,morning,A,Yangon,Normal,Female,Cash,Food and beverages
394-55-6384,70.19,9.0,31.5855,663.2955,631.71,4.761904762,31.5855,6.7,2019-01-25,2019-01-21,4,5,1,January,1,2019,winter,13:38:00,noon,C,Naypyitaw,Member,Female,Cash,Sports and travel
266-20-6657,55.04,7.0,19.264,404.544,385.28,4.761904762,19.264,5.2,2019-03-12,2019-03-11,11,2,3,March,1,2019,spring,19:39:00,evening,C,Naypyitaw,Member,Male,Ewallet,Food and beverages
689-05-1884,48.63,10.0,24.315,510.615,486.3,4.761904762,24.315,8.8,2019-03-04,2019-03-04,10,1,3,March,1,2019,spring,12:44:00,noon,A,Yangon,Member,Male,Cash,Health and beauty
196-01-2849,73.38,7.0,25.683,539.343,513.66,4.761904762,25.683,9.5,2019-02-10,2019-02-04,6,7,2,February,1,2019,winter,13:56:00,noon,C,Naypyitaw,Member,Female,Cash,Fashion accessories
372-62-5264,52.6,9.0,23.67,497.07,473.4,4.761904762,23.67,7.6,2019-01-16,2019-01-14,3,3,1,January,1,2019,winter,14:42:00,noon,C,Naypyitaw,Normal,Female,Cash,Food and beverages
800-09-8606,87.37,5.0,21.8425,458.6925,436.85,4.761904762,21.8425,6.6,2019-01-29,2019-01-28,5,2,1,January,1,2019,winter,19:45:00,evening,A,Yangon,Member,Female,Cash,Home and lifestyle
182-52-7000,27.04,4.0,5.408,113.568,108.16,4.761904762,5.408,6.9,2019-01-01,2018-12-31,1,2,1,January,1,2019,winter,20:26:00,evening,A,Yangon,Member,Female,Ewallet,Sports and travel
826-58-8051,62.19,4.0,12.438,261.198,248.76,4.761904762,12.438,4.3,2019-01-06,2018-12-31,1,7,1,January,1,2019,winter,19:46:00,evening,B,Mandalay,Normal,Male,Ewallet,Home and lifestyle
868-06-0466,69.58,9.0,31.311,657.531,626.22,4.761904762,31.311,7.8,2019-02-19,2019-02-18,8,2,2,February,1,2019,winter,19:38:00,evening,A,Yangon,Member,Male,Credit card,Electronic accessories
751-41-9720,97.5,10.0,48.75,1023.75,975.0,4.761904762,48.75,8.0,2019-01-12,2019-01-07,2,6,1,January,1,2019,winter,16:18:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Home and lifestyle
626-43-7888,60.41,8.0,24.164,507.444,483.28,4.761904762,24.164,9.6,2019-02-07,2019-02-04,6,4,2,February,1,2019,winter,12:23:00,noon,C,Naypyitaw,Normal,Female,Ewallet,Fashion accessories
176-64-7711,32.32,3.0,4.848,101.808,96.96,4.761904762,4.848,4.3,2019-03-27,2019-03-25,13,3,3,March,1,2019,spring,19:11:00,evening,B,Mandalay,Normal,Male,Credit card,Food and beverages
191-29-0321,19.77,10.0,9.885,207.585,197.7,4.761904762,9.885,5.0,2019-02-27,2019-02-25,9,3,2,February,1,2019,winter,18:57:00,evening,B,Mandalay,Member,Female,Credit card,Fashion accessories
729-06-2010,80.47,9.0,36.2115,760.4415,724.23,4.761904762,36.2115,9.2,2019-01-06,2018-12-31,1,7,1,January,1,2019,winter,11:18:00,noon,B,Mandalay,Member,Male,Cash,Health and beauty
640-48-5028,88.39,9.0,39.7755,835.2855,795.51,4.761904762,39.7755,6.3,2019-03-02,2019-02-25,9,6,3,March,1,2019,spring,12:40:00,noon,B,Mandalay,Member,Female,Cash,Home and lifestyle
186-79-9562,71.77,7.0,25.1195,527.5095,502.39,4.761904762,25.1195,8.9,2019-03-29,2019-03-25,13,5,3,March,1,2019,spring,14:06:00,noon,B,Mandalay,Normal,Male,Cash,Health and beauty
834-45-5519,43.0,4.0,8.6,180.6,172.0,4.761904762,8.6,7.6,2019-01-31,2019-01-28,5,4,1,January,1,2019,winter,20:48:00,evening,B,Mandalay,Normal,Female,Ewallet,Electronic accessories
162-65-8559,68.98,1.0,3.449,72.429,68.98,4.761904762,3.449,4.8,2019-01-21,2019-01-21,4,1,1,January,1,2019,winter,20:13:00,evening,C,Naypyitaw,Member,Male,Cash,Food and beverages
760-27-5490,15.62,8.0,6.248,131.208,124.96,4.761904762,6.248,9.1,2019-01-20,2019-01-14,3,7,1,January,1,2019,winter,20:37:00,evening,C,Naypyitaw,Normal,Male,Ewallet,Fashion accessories
445-30-9252,25.7,3.0,3.855,80.955,77.1,4.761904762,3.855,6.1,2019-01-17,2019-01-14,3,4,1,January,1,2019,winter,17:59:00,evening,A,Yangon,Normal,Male,Ewallet,Sports and travel
786-94-2700,80.62,6.0,24.186,507.906,483.72,4.761904762,24.186,9.1,2019-02-28,2019-02-25,9,4,2,February,1,2019,winter,20:18:00,evening,A,Yangon,Member,Male,Cash,Food and beverages
728-88-7867,75.53,4.0,15.106,317.226,302.12,4.761904762,15.106,8.3,2019-03-19,2019-03-18,12,2,3,March,1,2019,spring,15:52:00,noon,C,Naypyitaw,Member,Female,Ewallet,Home and lifestyle
183-21-3799,77.63,9.0,34.9335,733.6035,698.67,4.761904762,34.9335,7.2,2019-02-19,2019-02-18,8,2,2,February,1,2019,winter,15:14:00,noon,C,Naypyitaw,Normal,Female,Ewallet,Electronic accessories
268-20-3585,13.85,9.0,6.2325,130.8825,124.65,4.761904762,6.2325,6.0,2019-02-04,2019-02-04,6,1,2,February,1,2019,winter,12:50:00,noon,C,Naypyitaw,Normal,Female,Ewallet,Health and beauty
735-32-9839,98.7,8.0,39.48,829.08,789.6,4.761904762,39.48,8.5,2019-01-31,2019-01-28,5,4,1,January,1,2019,winter,10:36:00,morning,C,Naypyitaw,Member,Male,Ewallet,Fashion accessories
258-92-7466,35.68,5.0,8.92,187.32,178.4,4.761904762,8.92,6.6,2019-02-06,2019-02-04,6,3,2,February,1,2019,winter,18:33:00,evening,A,Yangon,Normal,Female,Credit card,Health and beauty
857-16-3520,71.46,7.0,25.011,525.231,500.22,4.761904762,25.011,4.5,2019-03-28,2019-03-25,13,4,3,March,1,2019,spring,16:06:00,noon,A,Yangon,Member,Female,Ewallet,Fashion accessories
482-17-1179,11.94,3.0,1.791,37.611,35.82,4.761904762,1.791,8.1,2019-01-19,2019-01-14,3,6,1,January,1,2019,winter,12:47:00,noon,A,Yangon,Member,Male,Credit card,Electronic accessories
788-21-5741,45.38,3.0,6.807,142.947,136.14,4.761904762,6.807,7.2,2019-02-17,2019-02-11,7,7,2,February,1,2019,winter,13:34:00,noon,A,Yangon,Normal,Male,Credit card,Fashion accessories
821-14-9046,17.48,6.0,5.244,110.124,104.88,4.761904762,5.244,6.1,2019-01-18,2019-01-14,3,5,1,January,1,2019,winter,15:04:00,noon,B,Mandalay,Member,Female,Credit card,Fashion accessories
418-05-0656,25.56,7.0,8.946,187.866,178.92,4.761904762,8.946,7.1,2019-02-02,2019-01-28,5,6,2,February,1,2019,winter,20:42:00,evening,B,Mandalay,Normal,Female,Cash,Fashion accessories
678-79-0726,90.63,9.0,40.7835,856.4535,815.67,4.761904762,40.7835,5.1,2019-01-18,2019-01-14,3,5,1,January,1,2019,winter,15:28:00,noon,C,Naypyitaw,Member,Female,Cash,Sports and travel
776-68-1096,44.12,3.0,6.618,138.978,132.36,4.761904762,6.618,7.9,2019-03-18,2019-03-18,12,1,3,March,1,2019,spring,13:45:00,noon,B,Mandalay,Normal,Male,Credit card,Home and lifestyle
592-46-1692,36.77,7.0,12.8695,270.2595,257.39,4.761904762,12.8695,7.4,2019-01-11,2019-01-07,2,5,1,January,1,2019,winter,20:10:00,evening,C,Naypyitaw,Member,Female,Cash,Food and beverages
434-35-9162,23.34,4.0,4.668,98.028,93.36,4.761904762,4.668,7.4,2019-02-04,2019-02-04,6,1,2,February,1,2019,winter,18:53:00,evening,B,Mandalay,Member,Male,Ewallet,Food and beverages
149-14-0304,28.5,8.0,11.4,239.4,228.0,4.761904762,11.4,6.6,2019-02-06,2019-02-04,6,3,2,February,1,2019,winter,14:24:00,noon,C,Naypyitaw,Member,Female,Cash,Health and beauty
442-44-6497,55.57,3.0,8.3355,175.0455,166.71,4.761904762,8.3355,5.9,2019-01-08,2019-01-07,2,2,1,January,1,2019,winter,11:42:00,noon,C,Naypyitaw,Member,Male,Credit card,Home and lifestyle
174-64-0215,69.74,10.0,34.87,732.27,697.4,4.761904762,34.87,8.9,2019-03-05,2019-03-04,10,2,3,March,1,2019,spring,17:49:00,evening,B,Mandalay,Normal,Male,Credit card,Sports and travel
210-74-9613,97.26,4.0,19.452,408.492,389.04,4.761904762,19.452,6.8,2019-03-16,2019-03-11,11,6,3,March,1,2019,spring,15:33:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Fashion accessories
299-29-0180,52.18,7.0,18.263,383.523,365.26,4.761904762,18.263,9.3,2019-03-09,2019-03-04,10,6,3,March,1,2019,spring,10:54:00,morning,B,Mandalay,Member,Female,Cash,Home and lifestyle
247-11-2470,22.32,4.0,4.464,93.744,89.28,4.761904762,4.464,4.4,2019-03-01,2019-02-25,9,5,3,March,1,2019,spring,16:23:00,noon,A,Yangon,Member,Female,Credit card,Fashion accessories
635-28-5728,56.0,3.0,8.4,176.4,168.0,4.761904762,8.4,4.8,2019-02-28,2019-02-25,9,4,2,February,1,2019,winter,19:33:00,evening,A,Yangon,Normal,Male,Ewallet,Health and beauty
756-49-0168,19.7,1.0,0.985,20.685,19.7,4.761904762,0.985,9.5,2019-02-08,2019-02-04,6,5,2,February,1,2019,winter,11:39:00,noon,A,Yangon,Member,Male,Ewallet,Fashion accessories
438-23-1242,75.88,7.0,26.558,557.718,531.16,4.761904762,26.558,8.9,2019-01-24,2019-01-21,4,4,1,January,1,2019,winter,10:38:00,morning,B,Mandalay,Normal,Male,Ewallet,Electronic accessories
238-45-6950,53.72,1.0,2.686,56.406,53.72,4.761904762,2.686,6.4,2019-03-01,2019-02-25,9,5,3,March,1,2019,spring,20:03:00,evening,B,Mandalay,Member,Male,Ewallet,Food and beverages
607-65-2441,81.95,10.0,40.975,860.475,819.5,4.761904762,40.975,6.0,2019-03-10,2019-03-04,10,7,3,March,1,2019,spring,12:39:00,noon,C,Naypyitaw,Member,Male,Credit card,Health and beauty
386-27-7606,81.2,7.0,28.42,596.82,568.4,4.761904762,28.42,8.1,2019-03-23,2019-03-18,12,6,3,March,1,2019,spring,15:59:00,noon,C,Naypyitaw,Member,Female,Credit card,Home and lifestyle
137-63-5492,58.76,10.0,29.38,616.98,587.6,4.761904762,29.38,9.0,2019-01-29,2019-01-28,5,2,1,January,1,2019,winter,14:26:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Electronic accessories
197-77-7132,91.56,8.0,36.624,769.104,732.48,4.761904762,36.624,6.0,2019-01-12,2019-01-07,2,6,1,January,1,2019,winter,18:22:00,evening,B,Mandalay,Member,Male,Ewallet,Electronic accessories
805-86-0265,93.96,9.0,42.282,887.922,845.64,4.761904762,42.282,9.8,2019-03-20,2019-03-18,12,3,3,March,1,2019,spring,11:32:00,noon,A,Yangon,Normal,Male,Cash,Home and lifestyle
733-29-1227,55.61,7.0,19.4635,408.7335,389.27,4.761904762,19.4635,8.5,2019-03-23,2019-03-18,12,6,3,March,1,2019,spring,12:41:00,noon,C,Naypyitaw,Normal,Male,Cash,Home and lifestyle
451-73-2711,84.83,1.0,4.2415,89.0715,84.83,4.761904762,4.2415,8.8,2019-01-14,2019-01-14,3,1,1,January,1,2019,winter,15:20:00,noon,C,Naypyitaw,Normal,Male,Ewallet,Food and beverages
373-14-0504,71.63,2.0,7.163,150.423,143.26,4.761904762,7.163,8.8,2019-02-12,2019-02-11,7,2,2,February,1,2019,winter,14:33:00,noon,A,Yangon,Member,Female,Ewallet,Sports and travel
546-80-2899,37.69,2.0,3.769,79.149,75.38,4.761904762,3.769,9.5,2019-02-20,2019-02-18,8,3,2,February,1,2019,winter,15:29:00,noon,A,Yangon,Member,Male,Ewallet,Home and lifestyle
345-68-9016,31.67,8.0,12.668,266.028,253.36,4.761904762,12.668,5.6,2019-01-02,2018-12-31,1,3,1,January,1,2019,winter,16:19:00,noon,C,Naypyitaw,Member,Female,Credit card,Sports and travel
390-17-5806,38.42,1.0,1.921,40.341,38.42,4.761904762,1.921,8.6,2019-02-02,2019-01-28,5,6,2,February,1,2019,winter,16:33:00,noon,C,Naypyitaw,Member,Female,Cash,Food and beverages
